text,source,split
"ridiculous garbage wackos spewing"""" excellent words i'm sure you can back up?",ImplicitHate-stg2-irony,all
"gramps would leave the door unlocked during the summer hoping someone broke in, free labor in lieu of buckshot and a 3 sec headstart",ImplicitHate-stg2-irony,all
"robert, i'm the coolest catholic apologist out there, other than patrick madridno one is as cool at pat madrid!",ImplicitHate-stg2-irony,all
let's hope they get to meet allah while living in the caliphate then. otherwise they may not get to heaven.,ImplicitHate-stg2-irony,all
"i may be powerless to stop trannies from sharing a locker room with my daughter, but gosh darn it i can get a lot of sons killed overseas!",ImplicitHate-stg2-irony,all
thus bye bye dumb amd bumber!!! grow a brain and adios illegos,ImplicitHate-stg2-irony,all
"to repeat a quote from 1 of the smartest men i have ever read, thomas sowell. """"racisim is like ketchup, u can put it on anything.",ImplicitHate-stg2-irony,all
"yeah, how dare those extreme left wingers jump in front of a car driven by a poor ickle innocent nazi ?",ImplicitHate-stg2-irony,all
"yep, the deal is, they get deported and so do their illegal parents. then we build the wall so they never come back. that's my dream. does that make me a dreamer?",ImplicitHate-stg2-irony,all
no place for them to go but back where they came from or they can go stay with the obama's in their mansion!,ImplicitHate-stg2-irony,all
"on the ones and twos, coming straight to you to keep those keto blues far away all day everyday, clanging and banging, huffing and puffing, my man pots and pans, the one the only, the tidiest, whiteiest this side of the trump wall! he has it all, tight whitie!",ImplicitHate-stg2-irony,all
"christ, they're right. we should have appointed hillary! (sarcasm.)",ImplicitHate-stg2-irony,all
funny italy and france don't use illegals to pick grapes.,ImplicitHate-stg2-irony,all
build that damn wall with hillary and husan obama on the mexican side. 2 aaa socialist sleezebags,ImplicitHate-stg2-irony,all
"but money is what makes the world go round , ask those that do not have money ?",ImplicitHate-stg2-irony,all
why do radicals #antifa & #isis dress up like silly #sissyassninjas? hard to take them serious when they dress like holloween 4 year olds!,ImplicitHate-stg2-irony,all
"gee, i'd like to vote in the english and german and mexican elections. think those countries would mind? gross.",ImplicitHate-stg2-irony,all
why not enforce laws and send these people back,ImplicitHate-stg2-irony,all
"blood is calling, send this traitor srk to suck taliban and dance with ghunghroo in jehadi parties",ImplicitHate-stg2-irony,all
"mr. perkins, is sen. santorum the equivalent of american taliban? unfair?",ImplicitHate-stg2-irony,all
"#daca turns four, watch for """"future eligible children"""" to get #work permits soon.",ImplicitHate-stg2-irony,all
"it is a travesty of justice. who was this guys lawyer? elmer fudd? and the judge, was he a muslim? the whole thing stinks.",ImplicitHate-stg2-irony,all
"aww, it can't read",ImplicitHate-stg2-irony,all
"should we ask: will two guys kissing drive you over the edge, do you believe gays can fly?",ImplicitHate-stg2-irony,all
great. zero is a great number. i mean don't we have enough illegal immigrants to offset the legal immigrants?,ImplicitHate-stg2-irony,all
but they'll pack explosives made with gelatin to their bodies and explode themselves in a spray of pig fat.,ImplicitHate-stg2-irony,all
what do you expect? a white kid with air jordon shoes. in front of blacks come on,ImplicitHate-stg2-irony,all
"thanks,elder.they are really desperate.they are riding whatever bus they are on,right into the ground",ImplicitHate-stg2-irony,all
"gen z(yklon) is on our side. who do you got? cat ladies, soymales, others who thought there would be free fried chicken etc",ImplicitHate-stg2-irony,all
"thank god we are #indians!if we were in #pakistan,our options for professional courses after xiith would be as follows:#kashmirrejectspak",ImplicitHate-stg2-irony,all
show me in the constitution where it ever addresses sodomites and lesbians getting married,ImplicitHate-stg2-irony,all
but hey! that fat whore sure did make a fabulous sock puppet! minus the smell and liquid discharge,ImplicitHate-stg2-irony,all
"isn't their mentality, or lack of, so twisted?!!! the men prefer men but want to look like women. women prefer women but dress like men. lol",ImplicitHate-stg2-irony,all
"3 year's actually, we ready to swap the palestinians with mexicans, but no canadian they too weirdo.",ImplicitHate-stg2-irony,all
it seems lalu becoming nationalist; after all cow slaughter must be avenged,ImplicitHate-stg2-irony,all
"i use korans for kindling, but that's just me . . . . .",ImplicitHate-stg2-irony,all
no wonder the muslim men lose their minds. they see burqua's all the time. come to the west and see lots of skin.,ImplicitHate-stg2-irony,all
"hey, are you a conservative african american or, as libs would say, a prop?",ImplicitHate-stg2-irony,all
"damn, african dana is a problem? what do you want done with ones here already?",ImplicitHate-stg2-irony,all
naw - they can resort to what they're best at - 'hawking' that dope !,ImplicitHate-stg2-irony,all
i knew that would happen but weren't t/ bombers of wtc muslims? clownatano is a leftard nut case. rt napolitano may .,ImplicitHate-stg2-irony,all
i cannot refute autistic screeching. even jewish sorcery has its limits.,ImplicitHate-stg2-irony,all
"black skin would get the white man tax breaks on owning a business, reduce his chances of getting fired from a job, get him into college cheaper and easier, give him victory over political correctness. dark chocolate spray tans for the white man.",ImplicitHate-stg2-irony,all
she deserves it! you lay with fleas you're going to get bit.,ImplicitHate-stg2-irony,all
marrying children and female genital mutilation all good!,ImplicitHate-stg2-irony,all
"you're the nut hugging little wigger, homie the clown.",ImplicitHate-stg2-irony,all
"good , they want illegals, watch what you wish for.",ImplicitHate-stg2-irony,all
glad not to live in ca. taxpayers pay over 13% for state & over 7% for sale taxes. i wonder if there are city taxes. let's pay for illegals.,ImplicitHate-stg2-irony,all
"secure? all can cross the borer day or night, the only thing they don't get is a free democrat party balloon when crossing",ImplicitHate-stg2-irony,all
too bad. breeding islam out of existence would have worked!,ImplicitHate-stg2-irony,all
i would be honored to act for women under muslims opression.,ImplicitHate-stg2-irony,all
"that's the religion of peace. yeah, right.",ImplicitHate-stg2-irony,all
"bring back slavery? oh well, there goes the $433k cotton stripper.",ImplicitHate-stg2-irony,all
how on earth can he vow to do that. he can't protect his peeps inside of mexico. his country is like chicago on steroids.,ImplicitHate-stg2-irony,all
if this little shit protest was about jews - you would need the - when i think of - i think of lice,ImplicitHate-stg2-irony,all
"if you are an illegal, you might want to invest in a trailer. u-haul doesn't do international.",ImplicitHate-stg2-irony,all
"tell me, is that red cross a cry for a medic for your english skills?",ImplicitHate-stg2-irony,all
i'll easier find a half pregnant woman than a moderate muslim.,ImplicitHate-stg2-irony,all
"at the same time, the bible says that gays should be put to death. maybe not the best thing to take life advice from.",ImplicitHate-stg2-irony,all
maybe should get an island for these obama felons. like australia started. dump them there 2 live with obie.,ImplicitHate-stg2-irony,all
rooney stfu you go to mexico and live you love them so much.tell you what move about a thousand into your neighborhood.then you would change your tune.,ImplicitHate-stg2-irony,all
"absolutely insane. try that crap anywhere in central america and you end up buried in a desert somewhere. here, we give you 200k.",ImplicitHate-stg2-irony,all
"shhh,he's a target for the liberals and illegals now.dont malign the holy dacas, a group of 25-36 yr old pure baby angels.we should give",ImplicitHate-stg2-irony,all
"are you ready to be waterboarded yet, sean? still waiting!",ImplicitHate-stg2-irony,all
"let in jews and it becomes a """"nations of immigrants"""" in another month.",ImplicitHate-stg2-irony,all
does a muslim ban really matter that much? if we actually wanted progress we'd need a hispanic ban,ImplicitHate-stg2-irony,all
"yes, we do . want them thrown out. i dont care if they r all jose einsteins. r illegal and constitution, ours at least. says out they go.",ImplicitHate-stg2-irony,all
"go, bakers. wedding cakes are for real weddings :",ImplicitHate-stg2-irony,all
"#nothingtodowithislam of course. just ask obama, if you can find him. he's on a golf course somewhere.",ImplicitHate-stg2-irony,all
"i guess its poetic symmetry, they were carried in (so they say) and now they'll be carried right back out.",ImplicitHate-stg2-irony,all
"muslim's are putting in practice. if mohammed done it, then it's fine.",ImplicitHate-stg2-irony,all
"if this is true, then this is an #ahmed game changer. electronics enthusiast exposes 'clock",ImplicitHate-stg2-irony,all
"topic you can debunk kicked, choked in migrant no-go",ImplicitHate-stg2-irony,all
"poison ivy league schools. higher """"macademia"""" bunch of nuts! let'em sponsor unvetted from 7 terror nations!",ImplicitHate-stg2-irony,all
"dude looks like a lesbian butch, how do we know that's a man?--&gt;",ImplicitHate-stg2-irony,all
we should give every intolerant muslim that choice. go back or try to be a productive american.,ImplicitHate-stg2-irony,all
cosmo needs to shift to all butch-dyke all the time and get it over with. they're not fooling anyone right now.,ImplicitHate-stg2-irony,all
"oh goodie! more unwanted babies, just what the world needs. celebrate!",ImplicitHate-stg2-irony,all
put mexican hats on the machines and drive on,ImplicitHate-stg2-irony,all
"wow, face it kids, cali is done. it may be time to have a 'sacrificial lamb' plan in our back pockets.",ImplicitHate-stg2-irony,all
